"SurveyNbr","Transect","Replicate","Crew","Seat","Obs","StartDt","EndDt","DistFlown","AvgCondition","ACWSD","ACWSDreport","WindArea","MissingTrackFile","ImputedDistFlown"
7,385602,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,16.14,4.00,1,1,0,0,0
7,390100,1,"Crew4116","lf","jpb",2/10/2011 0:00:00,2/10/2011 0:00:00,18.22,3.00,1,1,0,1,0
7,390100,1,"Crew4116","rf","tel",2/10/2011 0:00:00,2/10/2011 0:00:00,18.03,2.00,1,1,0,0,0
7,390100,2,"Crew4116","lf","jpb",2/12/2011 0:00:00,2/12/2011 0:00:00,18.06,3.00,1,1,0,0,0
7,390100,2,"Crew4116","rf","tel",2/12/2011 0:00:00,2/12/2011 0:00:00,18.26,4.00,1,1,0,0,0
7,390101,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,14.94,3.00,1,1,0,0,0
7,390101,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,14.95,4.00,1,1,0,0,0
7,390101,2,"Crew4116","lf","jpb",2/12/2011 0:00:00,2/12/2011 0:00:00,14.98,4.00,1,1,0,0,0
7,390101,2,"Crew4116","rf","tel",2/12/2011 0:00:00,2/12/2011 0:00:00,14.97,2.00,1,1,0,0,0
7,390600,1,"Crew3906","lf","jsw",2/6/2011 0:00:00,2/6/2011 0:00:00,8.95,3.00,1,1,0,0,0
7,390600,1,"Crew3906","rf","sde",2/6/2011 0:00:00,2/6/2011 0:00:00,9.53,4.00,1,1,0,0,0
7,390600,2,"Crew3906","lf","jsw",2/10/2011 0:00:00,2/10/2011 0:00:00,8.73,4.00,1,0,0,0,0
7,390600,2,"Crew3906","rf","sde",2/10/2011 0:00:00,2/10/2011 0:00:00,9.17,3.00,1,0,0,0,0
7,390601,1,"Crew4116","lf","jpb",2/10/2011 0:00:00,2/10/2011 0:00:00,23.29,4.00,1,1,0,1,0
7,390601,1,"Crew4116","rf","tel",2/10/2011 0:00:00,2/10/2011 0:00:00,23.35,3.00,1,1,0,0,0
7,390602,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,11.13,3.00,1,1,0,0,0
7,390602,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,11.23,4.00,1,1,0,0,0
7,391100,1,"Crew4116","lf","jpb",2/10/2011 0:00:00,2/10/2011 0:00:00,21.93,4.00,1,1,0,1,0
7,391100,1,"Crew4116","rf","tel",2/10/2011 0:00:00,2/10/2011 0:00:00,21.99,2.00,1,1,0,0,0
7,391100,2,"Crew4116","lf","jpb",2/12/2011 0:00:00,2/12/2011 0:00:00,21.82,4.00,1,1,0,0,0
7,391100,2,"Crew4116","rf","tel",2/12/2011 0:00:00,2/12/2011 0:00:00,22.06,2.00,1,1,0,0,0
7,391101,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,8.05,3.00,1,1,0,0,0
7,391101,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,8.03,4.00,1,1,0,0,0
7,391101,2,"Crew4116","lf","jpb",2/12/2011 0:00:00,2/12/2011 0:00:00,7.98,4.00,1,1,0,0,0
7,391101,2,"Crew4116","rf","tel",2/12/2011 0:00:00,2/12/2011 0:00:00,7.84,4.00,1,1,0,0,0
7,391600,1,"Crew4116","lf","jpb",2/10/2011 0:00:00,2/10/2011 0:00:00,8.83,4.00,1,1,0,1,0
7,391600,1,"Crew4116","rf","tel",2/10/2011 0:00:00,2/10/2011 0:00:00,8.86,4.00,1,1,0,0,0
7,391601,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,14.19,3.00,1,1,0,0,0
7,391601,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,14.37,4.00,1,1,0,0,0
7,392100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,9.30,2.00,1,1,0,0,0
7,392100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,9.13,3.00,1,1,0,0,0
7,392100,2,"Crew4116","lf","jpb",2/12/2011 0:00:00,2/12/2011 0:00:00,9.81,4.00,1,1,0,0,0
7,392100,2,"Crew4116","rf","tel",2/12/2011 0:00:00,2/12/2011 0:00:00,9.78,2.00,1,1,0,0,0
7,392600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,8.24,3.00,1,1,0,0,0
7,392600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,8.39,3.00,1,1,0,0,0
7,393100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,7.91,2.00,1,1,0,0,0
7,393100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,8.01,3.00,1,1,0,0,0
7,393100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,8.31,2.00,1,1,0,0,0
7,393100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,8.12,3.00,1,1,0,0,0
7,393600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,7.64,3.00,1,1,0,0,0
7,393600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,7.59,3.00,1,1,0,0,0
7,394100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,7.74,3.00,1,1,0,0,0
7,394100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,7.70,3.00,1,1,0,0,0
7,394100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,7.94,3.00,1,1,0,0,0
7,394100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,7.82,3.00,1,1,0,0,0
7,394600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,8.01,3.00,1,1,0,0,0
7,394600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,8.01,3.00,1,1,0,0,0
7,395100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,7.85,2.00,1,1,0,0,0
7,395100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,7.90,3.00,1,1,0,0,0
7,395100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,7.79,3.00,1,1,0,0,0
7,395100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,7.80,3.00,1,1,0,0,0
7,395600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,7.94,3.00,1,1,0,0,0
7,395600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,7.73,3.00,1,1,0,0,0
7,400100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,8.16,2.00,1,1,0,0,0
7,400100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,7.73,3.00,1,1,0,0,0
7,400100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,6.93,2.00,1,1,0,0,0
7,400100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,7.05,3.00,1,1,0,0,0
7,400600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,8.04,3.00,1,1,0,0,0
7,400600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,8.30,3.00,1,1,0,0,0
7,401100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,7.92,2.00,1,1,0,0,0
7,401100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,7.97,3.00,1,1,0,0,0
7,401100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,7.89,2.00,1,1,0,0,0
7,401100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,7.91,3.00,1,1,0,0,0
7,401600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,8.28,3.00,1,1,0,0,0
7,401600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,8.29,2.00,1,1,0,0,0
7,402100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,7.96,2.00,1,1,0,0,0
7,402100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,7.99,3.00,1,1,0,0,0
7,402100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,7.99,3.00,1,1,0,0,0
7,402100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,8.18,2.00,1,1,0,0,0
7,402600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,12.16,4.00,1,1,0,0,0
7,402600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,12.08,2.00,1,1,0,0,0
7,403100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,30.83,2.00,1,1,0,0,0
7,403100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,30.87,3.00,1,1,0,0,0
7,403100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,31.02,2.00,1,1,0,0,0
7,403100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,31.01,3.00,1,1,0,0,0
7,403600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,33.75,3.00,1,1,0,0,0
7,403600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,33.82,2.00,1,1,0,0,0
7,404100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,34.56,3.00,1,1,0,0,0
7,404100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,34.73,3.00,1,1,0,0,0
7,404100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,34.64,2.00,1,1,0,0,0
7,404100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,34.83,3.39,1,1,0,0,0
7,404600,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,21.85,4.00,1,1,0,0,0
7,404600,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,21.84,2.00,1,1,0,0,0
7,404601,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,45.98,4.00,1,1,0,0,0
7,404601,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,46.10,2.00,1,1,0,0,0
7,405100,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,18.90,3.00,1,1,0,0,0
7,405100,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,18.92,3.00,1,1,0,0,0
7,405100,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,19.13,2.00,1,1,0,0,0
7,405100,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,19.11,3.00,1,1,0,0,0
7,405101,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,46.36,3.00,1,1,0,0,0
7,405101,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,46.37,4.00,1,1,0,0,0
7,405101,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,46.28,2.00,1,1,0,0,0
7,405101,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,46.32,3.00,1,1,0,0,0
7,405600,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,22.24,4.00,1,1,0,0,0
7,405600,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,22.90,4.00,1,1,0,0,0
7,405601,1,"Crew4116","lf","jpb",2/9/2011 0:00:00,2/9/2011 0:00:00,17.98,3.00,1,1,0,0,0
7,405601,1,"Crew4116","rf","tel",2/9/2011 0:00:00,2/9/2011 0:00:00,20.29,2.00,1,1,0,0,0
7,405602,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,46.64,4.00,1,1,0,0,0
7,405602,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,46.30,2.00,1,1,0,0,0
7,410100,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,45.21,4.00,1,1,0,0,0
7,410100,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,45.24,4.00,1,1,0,0,0
7,410100,2,"Crew4116","lf","jpb",2/10/2011 0:00:00,2/10/2011 0:00:00,45.21,4.00,1,1,0,0,0
7,410100,2,"Crew4116","rf","tel",2/10/2011 0:00:00,2/10/2011 0:00:00,45.18,3.00,1,1,0,0,0
7,410101,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,16.84,2.00,1,1,0,0,0
7,410101,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,17.07,4.00,1,1,0,0,0
7,410101,2,"Crew4116","lf","jpb",2/10/2011 0:00:00,2/10/2011 0:00:00,17.28,4.00,1,1,0,0,0
7,410101,2,"Crew4116","rf","tel",2/10/2011 0:00:00,2/10/2011 0:00:00,17.39,3.00,1,1,0,0,0
7,410102,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,46.34,3.00,1,1,0,0,0
7,410102,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,46.30,4.00,1,1,0,0,0
7,410102,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,46.18,3.00,1,1,0,0,0
7,410102,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,46.19,2.00,1,1,0,0,0
7,410600,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,77.30,4.00,1,1,0,0,0
7,410600,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,76.89,4.00,1,1,0,0,0
7,410601,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,46.06,4.00,1,1,0,0,0
7,410601,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,46.04,2.39,1,1,0,0,0
7,411100,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,66.27,2.00,1,1,0,0,0
7,411100,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,66.26,4.00,1,1,0,0,0
7,411100,2,"Crew4116","lf","jpb",2/10/2011 0:00:00,2/10/2011 0:00:00,67.76,2.00,1,1,0,0,0
7,411100,2,"Crew4116","rf","tel",2/10/2011 0:00:00,2/10/2011 0:00:00,67.42,3.00,1,1,0,0,0
7,411101,1,"Crew4116","lf","jpb",2/7/2011 0:00:00,2/7/2011 0:00:00,45.96,3.00,1,1,0,0,0
7,411101,1,"Crew4116","rf","tel",2/7/2011 0:00:00,2/7/2011 0:00:00,46.15,4.00,1,1,0,0,0
7,411101,2,"Crew4116","lf","jpb",2/11/2011 0:00:00,2/11/2011 0:00:00,46.11,2.00,1,1,0,0,0
7,411101,2,"Crew4116","rf","tel",2/11/2011 0:00:00,2/11/2011 0:00:00,46.12,3.00,1,1,0,0,0
7,411600,1,"Crew4116","lf","jpb",2/6/2011 0:00:00,2/6/2011 0:00:00,36.44,3.52,1,1,0,0,0
7,411600,1,"Crew4116","rf","tel",2/6/2011 0:00:00,2/6/2011 0:00:00,35.93,3.80,1,1,0,0,0
7,411601,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,23.16,3.00,1,1,0,0,0
7,411601,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,23.38,4.00,1,1,0,1,0
7,411602,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,26.09,4.00,1,1,0,0,0
7,411602,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,26.10,4.00,1,1,0,1,0
7,412100,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,36.90,5.00,1,1,0,0,0
7,412100,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,36.99,3.00,1,1,0,1,0
7,412100,2,"Crew4446","lf","mdk",2/11/2011 0:00:00,2/11/2011 0:00:00,36.95,2.00,1,1,0,0,0
7,412100,2,"Crew4446","rf","tpw",2/11/2011 0:00:00,2/11/2011 0:00:00,37.15,3.97,1,1,0,1,0
7,412101,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,34.82,5.00,1,1,0,0,0
7,412101,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,37.11,3.00,1,1,0,1,0
7,412101,2,"Crew4446","lf","mdk",2/11/2011 0:00:00,2/11/2011 0:00:00,35.63,2.00,1,1,0,0,0
7,412101,2,"Crew4446","rf","tpw",2/11/2011 0:00:00,2/11/2011 0:00:00,20.88,3.00,1,1,0,1,0
7,412102,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,29.54,5.00,1,1,0,0,0
7,412102,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,29.46,3.00,1,1,0,1,0
7,412102,2,"Crew4446","lf","mdk",2/11/2011 0:00:00,2/11/2011 0:00:00,27.88,2.00,1,1,0,0,0
7,412102,2,"Crew4446","rf","tpw",2/11/2011 0:00:00,2/11/2011 0:00:00,27.83,3.00,1,1,0,1,0
7,412600,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,23.41,3.00,1,1,0,0,0
7,412600,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,23.31,4.00,1,1,0,1,0
7,412601,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,37.50,3.00,1,1,0,0,0
7,412601,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,40.82,4.00,1,1,0,1,0
7,412602,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,28.98,4.00,1,1,0,0,0
7,412602,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,28.99,4.00,1,1,0,1,0
7,413101,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,43.93,4.00,1,1,0,0,0
7,413101,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,44.04,4.00,1,1,0,1,0
7,413101,2,"Crew4446","lf","mdk",2/11/2011 0:00:00,2/11/2011 0:00:00,44.12,5.00,1,1,0,0,0
7,413101,2,"Crew4446","rf","tpw",2/11/2011 0:00:00,2/11/2011 0:00:00,44.06,3.00,1,1,0,1,0
7,413102,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,7.14,4.80,1,1,0,0,0
7,413102,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,7.15,4.00,1,1,0,1,0
7,413102,2,"Crew4446","lf","mdk",2/11/2011 0:00:00,2/11/2011 0:00:00,6.86,4.00,1,1,0,0,0
7,413102,2,"Crew4446","rf","tpw",2/11/2011 0:00:00,2/11/2011 0:00:00,5.49,2.00,1,1,0,1,0
7,413103,1,"Crew4446","lf","mdk",2/7/2011 0:00:00,2/7/2011 0:00:00,21.95,5.00,1,0,0,0,0
7,413103,1,"Crew4446","rf","tpw",2/7/2011 0:00:00,2/7/2011 0:00:00,21.85,4.00,1,0,0,1,0
7,413103,2,"Crew4446","lf","mdk",2/11/2011 0:00:00,2/11/2011 0:00:00,20.50,4.00,1,0,0,0,0
7,413103,2,"Crew4446","rf","tpw",2/11/2011 0:00:00,2/11/2011 0:00:00,20.44,2.00,1,0,0,1,0
7,413600,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,11.66,4.00,1,1,0,0,0
7,413600,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,11.64,4.00,1,1,0,1,0
7,413601,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,19.29,4.00,1,1,0,0,0
7,413601,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,19.99,4.00,1,1,0,1,0
7,413602,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,8.06,4.00,1,1,0,0,0
7,413602,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,8.06,4.00,1,1,0,1,0
7,413603,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,19.05,4.00,1,0,0,0,0
7,413603,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,19.03,4.00,1,0,0,1,0
7,414100,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,3.96,4.00,1,1,0,0,0
7,414100,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,3.83,3.00,1,1,0,1,0
7,414100,2,"Crew4446","lf","mdk",2/11/2011 0:00:00,2/11/2011 0:00:00,4.07,4.00,1,1,0,0,0
7,414100,2,"Crew4446","rf","tpw",2/11/2011 0:00:00,2/11/2011 0:00:00,4.02,4.00,1,1,0,1,0
7,414101,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,8.20,4.00,1,1,0,0,0
7,414101,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,8.20,4.00,1,1,0,1,0
7,414101,2,"Crew4446","lf","mdk",2/11/2011 0:00:00,2/11/2011 0:00:00,8.50,2.00,1,1,0,0,0
7,414101,2,"Crew4446","rf","tpw",2/11/2011 0:00:00,2/11/2011 0:00:00,8.68,4.00,1,1,0,1,0
7,414600,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,17.15,4.00,1,1,0,0,0
7,414600,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,16.84,4.00,1,1,0,1,0
7,414601,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,8.39,3.00,1,1,0,0,0
7,414601,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,8.34,4.00,1,1,0,1,0
7,415100,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,23.38,4.00,1,1,0,0,0
7,415100,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,22.92,4.00,1,1,0,1,0
7,415100,2,"Crew4446","lf","mdk",2/10/2011 0:00:00,2/10/2011 0:00:00,23.29,1.00,1,1,0,0,0
7,415101,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,8.34,4.00,1,1,0,0,0
7,415101,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,8.28,4.00,1,1,0,1,0
7,415101,2,"Crew4446","lf","mdk",2/10/2011 0:00:00,2/10/2011 0:00:00,7.69,1.00,1,1,0,0,0
7,415101,2,"Crew4446","rf","tpw",2/10/2011 0:00:00,2/10/2011 0:00:00,7.69,3.00,1,1,0,1,0
7,415600,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,21.98,3.00,1,1,0,0,0
7,415600,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,21.76,4.00,1,1,0,1,0
7,415601,1,"Crew4446","lf","mdk",2/5/2011 0:00:00,2/5/2011 0:00:00,10.38,3.00,1,1,0,0,0
7,415601,1,"Crew4446","rf","tpw",2/5/2011 0:00:00,2/5/2011 0:00:00,8.23,4.00,1,1,0,1,0
7,420100,1,"Crew4446","lf","mdk",2/4/2011 0:00:00,2/4/2011 0:00:00,23.36,1.00,1,1,0,0,0
7,420100,1,"Crew4446","rf","tpw",2/4/2011 0:00:00,2/4/2011 0:00:00,23.27,3.00,1,1,0,1,0
7,420100,2,"Crew4446","lf","mdk",2/10/2011 0:00:00,2/10/2011 0:00:00,23.53,3.33,1,1,0,0,0
7,420100,2,"Crew4446","rf","tpw",2/10/2011 0:00:00,2/10/2011 0:00:00,23.54,4.00,1,1,0,1,0
7,420101,1,"Crew4446","lf","mdk",2/4/2011 0:00:00,2/4/2011 0:00:00,8.05,1.00,1,1,0,0,0
7,420101,1,"Crew4446","rf","tpw",2/4/2011 0:00:00,2/4/2011 0:00:00,8.11,3.00,1,1,0,1,0
7,420101,2,"Crew4446","lf","mdk",2/10/2011 0:00:00,2/10/2011 0:00:00,7.65,3.00,1,1,0,0,0
7,420101,2,"Crew4446","rf","tpw",2/10/2011 0:00:00,2/10/2011 0:00:00,7.47,3.00,1,1,0,1,0
7,420600,1,"Crew4446","lf","mdk",2/4/2011 0:00:00,2/4/2011 0:00:00,32.28,4.00,1,1,0,0,0
7,420600,1,"Crew4446","rf","tpw",2/4/2011 0:00:00,2/4/2011 0:00:00,32.28,3.00,1,1,0,1,0
7,421100,1,"Crew4446","lf","mdk",2/4/2011 0:00:00,2/4/2011 0:00:00,8.15,1.00,1,1,0,0,0
7,421100,1,"Crew4446","rf","tpw",2/4/2011 0:00:00,2/4/2011 0:00:00,8.24,3.00,1,1,0,1,0
7,421100,2,"Crew4446","lf","mdk",2/10/2011 0:00:00,2/10/2011 0:00:00,8.05,1.00,1,1,0,0,0
7,421100,2,"Crew4446","rf","tpw",2/10/2011 0:00:00,2/10/2011 0:00:00,8.04,3.00,1,1,0,1,0
7,421600,1,"Crew4446","lf","mdk",2/4/2011 0:00:00,2/4/2011 0:00:00,2.88,5.00,1,1,0,0,0
7,421600,1,"Crew4446","rf","tpw",2/4/2011 0:00:00,2/4/2011 0:00:00,2.96,2.00,1,1,0,1,0
7,421601,1,"Crew4446","lf","mdk",2/4/2011 0:00:00,2/4/2011 0:00:00,10.31,5.00,1,1,0,0,0
7,421601,1,"Crew4446","rf","tpw",2/4/2011 0:00:00,2/4/2011 0:00:00,10.28,2.00,1,1,0,1,0
7,422100,1,"Crew4446","lf","mdk",2/4/2011 0:00:00,2/4/2011 0:00:00,8.79,1.00,1,1,0,0,0
7,422100,1,"Crew4446","rf","tpw",2/4/2011 0:00:00,2/4/2011 0:00:00,8.83,3.00,1,1,0,1,0
7,422100,2,"Crew4446","lf","mdk",2/10/2011 0:00:00,2/10/2011 0:00:00,9.58,4.00,1,1,0,0,0
7,422100,2,"Crew4446","rf","tpw",2/10/2011 0:00:00,2/10/2011 0:00:00,9.43,3.00,1,1,0,1,0
7,422600,1,"Crew4446","lf","mdk",2/4/2011 0:00:00,2/4/2011 0:00:00,7.36,3.00,1,1,0,0,0
7,422600,1,"Crew4446","rf","tpw",2/4/2011 0:00:00,2/4/2011 0:00:00,7.41,2.00,1,1,0,1,0
